attack,defense,hp,image_urls,images,name,number,sp_atk,sp_def,speed,total,types
55,35,40,https://img.pokemondb.net/artwork/fomantis.jpg,"[{'url': 'https://img.pokemondb.net/artwork/fomantis.jpg', 'path': '753_fomantis.jpg', 'checksum': '76d432bd614b920587df80452b9e59c5', 'status': 'downloaded'}]",fomantis,753,50,50,35,265,Grass
105,90,70,https://img.pokemondb.net/artwork/lurantis.jpg,"[{'url': 'https://img.pokemondb.net/artwork/lurantis.jpg', 'path': '754_lurantis.jpg', 'checksum': '990ec5852b2f097404da748e52764544', 'status': 'downloaded'}]",lurantis,754,80,80,45,470,Grass
35,55,40,https://img.pokemondb.net/artwork/morelull.jpg,"[{'url': 'https://img.pokemondb.net/artwork/morelull.jpg', 'path': '755_morelull.jpg', 'checksum': '6174c068446c2871d8613a765ce02847', 'status': 'downloaded'}]",morelull,755,65,65,15,275,"Grass,Fairy"
45,80,60,https://img.pokemondb.net/artwork/shiinotic.jpg,"[{'url': 'https://img.pokemondb.net/artwork/shiinotic.jpg', 'path': '756_shiinotic.jpg', 'checksum': 'f9a478bfe99a21ab51cd2a0b75640857', 'status': 'downloaded'}]",shiinotic,756,90,90,30,395,"Grass,Fairy"
44,40,48,https://img.pokemondb.net/artwork/salandit.jpg,"[{'url': 'https://img.pokemondb.net/artwork/salandit.jpg', 'path': '757_salandit.jpg', 'checksum': '862135c955dfa03e9b6e5c7a5965ec71', 'status': 'downloaded'}]",salandit,757,71,71,77,351,"Poison,Fire"
64,60,68,https://img.pokemondb.net/artwork/salazzle.jpg,"[{'url': 'https://img.pokemondb.net/artwork/salazzle.jpg', 'path': '758_salazzle.jpg', 'checksum': '3dc7c6515f795d382375d541829496f8', 'status': 'downloaded'}]",salazzle,758,111,111,117,531,"Poison,Fire"
75,50,70,https://img.pokemondb.net/artwork/stufful.jpg,"[{'url': 'https://img.pokemondb.net/artwork/stufful.jpg', 'path': '759_stufful.jpg', 'checksum': '650c7c081cfcc54376226eb949003816', 'status': 'downloaded'}]",stufful,759,45,45,50,335,"Normal,Fighting"
125,80,120,https://img.pokemondb.net/artwork/bewear.jpg,"[{'url': 'https://img.pokemondb.net/artwork/bewear.jpg', 'path': '760_bewear.jpg', 'checksum': '488f034b7feecc7cd08e682439d971ce', 'status': 'downloaded'}]",bewear,760,55,55,60,495,"Normal,Fighting"
30,38,42,https://img.pokemondb.net/artwork/bounsweet.jpg,"[{'url': 'https://img.pokemondb.net/artwork/bounsweet.jpg', 'path': '761_bounsweet.jpg', 'checksum': '626a54e66959194438e6eec216e9fa91', 'status': 'downloaded'}]",bounsweet,761,30,30,32,202,Grass
40,48,52,https://img.pokemondb.net/artwork/steenee.jpg,"[{'url': 'https://img.pokemondb.net/artwork/steenee.jpg', 'path': '762_steenee.jpg', 'checksum': '67f3b43840e632832de5c17e85845290', 'status': 'downloaded'}]",steenee,762,40,40,62,282,Grass
120,98,72,https://img.pokemondb.net/artwork/tsareena.jpg,"[{'url': 'https://img.pokemondb.net/artwork/tsareena.jpg', 'path': '763_tsareena.jpg', 'checksum': 'bc7c311a0d1f1c3069f512852796074e', 'status': 'downloaded'}]",tsareena,763,50,50,72,462,Grass
52,90,51,https://img.pokemondb.net/artwork/comfey.jpg,"[{'url': 'https://img.pokemondb.net/artwork/comfey.jpg', 'path': '764_comfey.jpg', 'checksum': 'fb87054902e48268e536dddf4d153e16', 'status': 'downloaded'}]",comfey,764,82,82,100,457,Fairy
60,80,90,https://img.pokemondb.net/artwork/oranguru.jpg,"[{'url': 'https://img.pokemondb.net/artwork/oranguru.jpg', 'path': '765_oranguru.jpg', 'checksum': '61ab697d48596e564166c934b06fbc6c', 'status': 'downloaded'}]",oranguru,765,90,90,60,470,"Normal,Psychic"
120,90,100,https://img.pokemondb.net/artwork/passimian.jpg,"[{'url': 'https://img.pokemondb.net/artwork/passimian.jpg', 'path': '766_passimian.jpg', 'checksum': '41205dee1df9def86a46fae90fb52fc6', 'status': 'downloaded'}]",passimian,766,40,40,80,470,Fighting
35,40,25,https://img.pokemondb.net/artwork/wimpod.jpg,"[{'url': 'https://img.pokemondb.net/artwork/wimpod.jpg', 'path': '767_wimpod.jpg', 'checksum': 'bfe5f968ffc62e042d6b47a02267ff09', 'status': 'downloaded'}]",wimpod,767,20,20,80,220,"Bug,Water"
125,140,75,https://img.pokemondb.net/artwork/golisopod.jpg,"[{'url': 'https://img.pokemondb.net/artwork/golisopod.jpg', 'path': '768_golisopod.jpg', 'checksum': '3ae7d2247846ee240ebaf9a796b422ea', 'status': 'downloaded'}]",golisopod,768,60,60,40,500,"Bug,Water"
55,80,55,https://img.pokemondb.net/artwork/sandygast.jpg,"[{'url': 'https://img.pokemondb.net/artwork/sandygast.jpg', 'path': '769_sandygast.jpg', 'checksum': '6ee8c6f06aaa768753404b5061b5bf0e', 'status': 'downloaded'}]",sandygast,769,70,70,15,345,"Ghost,Ground"
75,110,85,https://img.pokemondb.net/artwork/palossand.jpg,"[{'url': 'https://img.pokemondb.net/artwork/palossand.jpg', 'path': '770_palossand.jpg', 'checksum': 'f4447500ccadb3757c80f78facbea206', 'status': 'downloaded'}]",palossand,770,100,100,35,505,"Ghost,Ground"
60,130,55,https://img.pokemondb.net/artwork/pyukumuku.jpg,"[{'url': 'https://img.pokemondb.net/artwork/pyukumuku.jpg', 'path': '771_pyukumuku.jpg', 'checksum': '159a16162ae1890f1c8966bb23a6477a', 'status': 'downloaded'}]",pyukumuku,771,30,30,5,310,Water
95,95,95,https://img.pokemondb.net/artwork/type-null.jpg,"[{'url': 'https://img.pokemondb.net/artwork/type-null.jpg', 'path': '772_type-null.jpg', 'checksum': '1a9fb6663ef2baab924f6aeeee6e9656', 'status': 'downloaded'}]",type-null,772,95,95,59,534,Normal
95,95,95,https://img.pokemondb.net/artwork/silvally.jpg,"[{'url': 'https://img.pokemondb.net/artwork/silvally.jpg', 'path': '773_silvally.jpg', 'checksum': 'fee922b299c2c063e39acee919a11b9d', 'status': 'downloaded'}]",silvally,773,95,95,95,570,Normal
60,100,60,"https://img.pokemondb.net/artwork/minior-meteor.jpg,https://img.pokemondb.net/artwork/minior-core.jpg","[{'url': 'https://img.pokemondb.net/artwork/minior-meteor.jpg', 'path': '774_minior.jpg', 'checksum': '14456cdd90b04623a30994935d5297d9', 'status': 'downloaded'}, {'url': 'https://img.pokemondb.net/artwork/minior-core.jpg', 'path': '774_minior.jpg', 'checksum': '3c8c56f3e20ab30a0a6773f0c11b02e2', 'status': 'downloaded'}]",minior,774,60,60,60,400,"Rock,Flying"
115,65,65,https://img.pokemondb.net/artwork/komala.jpg,"[{'url': 'https://img.pokemondb.net/artwork/komala.jpg', 'path': '775_komala.jpg', 'checksum': 'baf216e1df99db7ab58d1916f3239820', 'status': 'downloaded'}]",komala,775,75,75,65,460,Normal
78,135,60,https://img.pokemondb.net/artwork/turtonator.jpg,"[{'url': 'https://img.pokemondb.net/artwork/turtonator.jpg', 'path': '776_turtonator.jpg', 'checksum': '202342d7a1574510885e50790c1f29c3', 'status': 'downloaded'}]",turtonator,776,91,91,36,491,"Fire,Dragon"
98,63,65,https://img.pokemondb.net/artwork/togedemaru.jpg,"[{'url': 'https://img.pokemondb.net/artwork/togedemaru.jpg', 'path': '777_togedemaru.jpg', 'checksum': 'e3d0934b337840d02b9662a938397183', 'status': 'downloaded'}]",togedemaru,777,40,40,96,402,"Electric,Steel"
90,80,55,https://img.pokemondb.net/artwork/mimikyu.jpg,"[{'url': 'https://img.pokemondb.net/artwork/mimikyu.jpg', 'path': '778_mimikyu.jpg', 'checksum': '243ddcd0b9a76d9e87883b43f99f79d4', 'status': 'downloaded'}]",mimikyu,778,50,50,96,421,"Ghost,Fairy"
105,70,68,https://img.pokemondb.net/artwork/bruxish.jpg,"[{'url': 'https://img.pokemondb.net/artwork/bruxish.jpg', 'path': '779_bruxish.jpg', 'checksum': '4e62fc362e2f63e4b28ebbe129fe93cb', 'status': 'downloaded'}]",bruxish,779,70,70,92,475,"Water,Psychic"
60,85,78,https://img.pokemondb.net/artwork/drampa.jpg,"[{'url': 'https://img.pokemondb.net/artwork/drampa.jpg', 'path': '780_drampa.jpg', 'checksum': '12ae4956ff9536c30f37d5397c50279d', 'status': 'downloaded'}]",drampa,780,135,135,36,529,"Normal,Dragon"
131,100,70,https://img.pokemondb.net/artwork/dhelmise.jpg,"[{'url': 'https://img.pokemondb.net/artwork/dhelmise.jpg', 'path': '781_dhelmise.jpg', 'checksum': 'c1d6f05968ceaa841ab82430015e3928', 'status': 'downloaded'}]",dhelmise,781,86,86,40,513,"Ghost,Grass"
55,65,45,https://img.pokemondb.net/artwork/jangmo-o.jpg,"[{'url': 'https://img.pokemondb.net/artwork/jangmo-o.jpg', 'path': '782_jangmo-o.jpg', 'checksum': '8c498236a98defbb819fae5db6b85862', 'status': 'downloaded'}]",jangmo-o,782,45,45,45,300,Dragon
75,90,55,https://img.pokemondb.net/artwork/hakamo-o.jpg,"[{'url': 'https://img.pokemondb.net/artwork/hakamo-o.jpg', 'path': '783_hakamo-o.jpg', 'checksum': '0268422587b14675d8093dbcf5365080', 'status': 'downloaded'}]",hakamo-o,783,65,65,65,415,"Dragon,Fighting"
110,125,75,https://img.pokemondb.net/artwork/kommo-o.jpg,"[{'url': 'https://img.pokemondb.net/artwork/kommo-o.jpg', 'path': '784_kommo-o.jpg', 'checksum': 'f1d8b0e183a764b99e70b34eba891f57', 'status': 'downloaded'}]",kommo-o,784,100,100,85,595,"Dragon,Fighting"
115,85,70,https://img.pokemondb.net/artwork/tapu-koko.jpg,"[{'url': 'https://img.pokemondb.net/artwork/tapu-koko.jpg', 'path': '785_tapu-koko.jpg', 'checksum': '501657effcd15e1f8bc173e07847e931', 'status': 'downloaded'}]",tapu-koko,785,95,95,130,590,"Electric,Fairy"
85,75,70,https://img.pokemondb.net/artwork/tapu-lele.jpg,"[{'url': 'https://img.pokemondb.net/artwork/tapu-lele.jpg', 'path': '786_tapu-lele.jpg', 'checksum': '1cad86a4b43d774160af7ed8fb1cf8b8', 'status': 'downloaded'}]",tapu-lele,786,130,130,95,585,"Psychic,Fairy"
130,115,70,https://img.pokemondb.net/artwork/tapu-bulu.jpg,"[{'url': 'https://img.pokemondb.net/artwork/tapu-bulu.jpg', 'path': '787_tapu-bulu.jpg', 'checksum': '28429e7adecae2a75f9e2b1df11b352c', 'status': 'downloaded'}]",tapu-bulu,787,85,85,75,560,"Grass,Fairy"
75,115,70,https://img.pokemondb.net/artwork/tapu-fini.jpg,"[{'url': 'https://img.pokemondb.net/artwork/tapu-fini.jpg', 'path': '788_tapu-fini.jpg', 'checksum': '1e12f63fc78b85d13e23765e94bae406', 'status': 'downloaded'}]",tapu-fini,788,95,95,85,535,"Water,Fairy"
29,31,43,https://img.pokemondb.net/artwork/cosmog.jpg,"[{'url': 'https://img.pokemondb.net/artwork/cosmog.jpg', 'path': '789_cosmog.jpg', 'checksum': 'b9472bc60ce5d3057feeb47435c80a4f', 'status': 'downloaded'}]",cosmog,789,29,29,37,198,Psychic
29,131,43,https://img.pokemondb.net/artwork/cosmoem.jpg,"[{'url': 'https://img.pokemondb.net/artwork/cosmoem.jpg', 'path': '790_cosmoem.jpg', 'checksum': '3d273523a3b413f158bd60e73bd0a411', 'status': 'downloaded'}]",cosmoem,790,29,29,37,298,Psychic
137,107,137,https://img.pokemondb.net/artwork/solgaleo.jpg,"[{'url': 'https://img.pokemondb.net/artwork/solgaleo.jpg', 'path': '791_solgaleo.jpg', 'checksum': 'febec3bb934fb2c36a2e84b5d8c4c882', 'status': 'downloaded'}]",solgaleo,791,113,113,97,704,"Psychic,Steel"
113,89,137,https://img.pokemondb.net/artwork/lunala.jpg,"[{'url': 'https://img.pokemondb.net/artwork/lunala.jpg', 'path': '792_lunala.jpg', 'checksum': '83bbc3334436378220c36f22372b20dd', 'status': 'downloaded'}]",lunala,792,137,137,97,710,"Psychic,Ghost"
53,47,109,https://img.pokemondb.net/artwork/nihilego.jpg,"[{'url': 'https://img.pokemondb.net/artwork/nihilego.jpg', 'path': '793_nihilego.jpg', 'checksum': 'a70b1491ec8a9ab6e2d14dae7d8fc6b1', 'status': 'downloaded'}]",nihilego,793,127,127,103,566,"Rock,Poison"
139,139,107,https://img.pokemondb.net/artwork/buzzwole.jpg,"[{'url': 'https://img.pokemondb.net/artwork/buzzwole.jpg', 'path': '794_buzzwole.jpg', 'checksum': '38c3a1541eb2397165913e0c99b9d78b', 'status': 'downloaded'}]",buzzwole,794,53,53,79,570,"Bug,Fighting"
137,37,71,https://img.pokemondb.net/artwork/pheromosa.jpg,"[{'url': 'https://img.pokemondb.net/artwork/pheromosa.jpg', 'path': '795_pheromosa.jpg', 'checksum': '1a4f847d7cd570181654aaced1c3cfc4', 'status': 'downloaded'}]",pheromosa,795,137,137,151,670,"Bug,Fighting"
89,71,83,https://img.pokemondb.net/artwork/xurkitree.jpg,"[{'url': 'https://img.pokemondb.net/artwork/xurkitree.jpg', 'path': '796_xurkitree.jpg', 'checksum': '7674145342efdfa31e657302d5b17759', 'status': 'downloaded'}]",xurkitree,796,173,173,83,672,Electric
101,103,97,https://img.pokemondb.net/artwork/celesteela.jpg,"[{'url': 'https://img.pokemondb.net/artwork/celesteela.jpg', 'path': '797_celesteela.jpg', 'checksum': '0973b579d57b54da1da233a989996b76', 'status': 'downloaded'}]",celesteela,797,107,107,61,576,"Steel,Flying"
181,131,59,https://img.pokemondb.net/artwork/kartana.jpg,"[{'url': 'https://img.pokemondb.net/artwork/kartana.jpg', 'path': '798_kartana.jpg', 'checksum': '231e456056e776786915d78d60762ece', 'status': 'downloaded'}]",kartana,798,59,59,109,598,"Grass,Steel"
101,53,223,https://img.pokemondb.net/artwork/guzzlord.jpg,"[{'url': 'https://img.pokemondb.net/artwork/guzzlord.jpg', 'path': '799_guzzlord.jpg', 'checksum': 'c99856993eb61e8396ae355ddb145106', 'status': 'downloaded'}]",guzzlord,799,97,97,43,614,"Dark,Dragon"
107,101,97,"https://img.pokemondb.net/artwork/necrozma.jpg,https://img.pokemondb.net/artwork/necrozma-dusk-mane.jpg,https://img.pokemondb.net/artwork/necrozma-dawn-wings.jpg,https://img.pokemondb.net/artwork/necrozma-ultra.jpg","[{'url': 'https://img.pokemondb.net/artwork/necrozma.jpg', 'path': '800_necrozma.jpg', 'checksum': '8d0724c13b11086284171073e6d0eac1', 'status': 'downloaded'}, {'url': 'https://img.pokemondb.net/artwork/necrozma-dusk-mane.jpg', 'path': '800_necrozma.jpg', 'checksum': '9fdd3501d38a6fd9158f3fc1a95ee4ab', 'status': 'downloaded'}, {'url': 'https://img.pokemondb.net/artwork/necrozma-dawn-wings.jpg', 'path': '800_necrozma.jpg', 'checksum': '11a36ea7a2672bacd9027ba63f4f9c93', 'status': 'downloaded'}, {'url': 'https://img.pokemondb.net/artwork/necrozma-ultra.jpg', 'path': '800_necrozma.jpg', 'checksum': 'a1bcc30d5ac71554b15499aaffd6f51e', 'status': 'downloaded'}]",necrozma,800,127,127,79,638,"Psychic,Psychic"
95,115,80,https://img.pokemondb.net/artwork/magearna.jpg,"[{'url': 'https://img.pokemondb.net/artwork/magearna.jpg', 'path': '801_magearna.jpg', 'checksum': '263143fc2587603e9b10f00739242d98', 'status': 'downloaded'}]",magearna,801,130,130,65,615,"Steel,Fairy"
125,80,90,https://img.pokemondb.net/artwork/marshadow.jpg,"[{'url': 'https://img.pokemondb.net/artwork/marshadow.jpg', 'path': '802_marshadow.jpg', 'checksum': 'a54f9a05bd85877558150250b4e26696', 'status': 'downloaded'}]",marshadow,802,90,90,125,600,"Fighting,Ghost"
73,67,67,https://img.pokemondb.net/artwork/poipole.jpg,"[{'url': 'https://img.pokemondb.net/artwork/poipole.jpg', 'path': '803_poipole.jpg', 'checksum': 'a960076ad26369e798c871342fd10b21', 'status': 'downloaded'}]",poipole,803,73,73,73,426,Poison
73,73,73,https://img.pokemondb.net/artwork/naganadel.jpg,"[{'url': 'https://img.pokemondb.net/artwork/naganadel.jpg', 'path': '804_naganadel.jpg', 'checksum': '5f4bff4cc9b6126678abb37ee7eea2ae', 'status': 'downloaded'}]",naganadel,804,127,127,121,594,"Poison,Dragon"
131,211,61,https://img.pokemondb.net/artwork/stakataka.jpg,"[{'url': 'https://img.pokemondb.net/artwork/stakataka.jpg', 'path': '805_stakataka.jpg', 'checksum': '9d75e64da32687a94182c08eec84d366', 'status': 'downloaded'}]",stakataka,805,53,53,13,522,"Rock,Steel"
127,53,53,https://img.pokemondb.net/artwork/blacephalon.jpg,"[{'url': 'https://img.pokemondb.net/artwork/blacephalon.jpg', 'path': '806_blacephalon.jpg', 'checksum': '5b8454689add420cd85310517e4e1783', 'status': 'downloaded'}]",blacephalon,806,151,151,107,642,"Fire,Ghost"
112,75,88,https://img.pokemondb.net/artwork/zeraora.jpg,"[{'url': 'https://img.pokemondb.net/artwork/zeraora.jpg', 'path': '807_zeraora.jpg', 'checksum': '42431c94224b9e654f8cc4e8a7d05ee5', 'status': 'downloaded'}]",zeraora,807,102,102,143,622,Electric
65,65,46,https://img.pokemondb.net/artwork/meltan.jpg,"[{'url': 'https://img.pokemondb.net/artwork/meltan.jpg', 'path': '808_meltan.jpg', 'checksum': '3cc55ca6b01b082367d82bbdea5b2a35', 'status': 'downloaded'}]",meltan,808,55,55,34,320,Steel
143,143,135,https://img.pokemondb.net/artwork/melmetal.jpg,"[{'url': 'https://img.pokemondb.net/artwork/melmetal.jpg', 'path': '809_melmetal.jpg', 'checksum': 'adb85fb67ec8ed35f42af67992f9d79e', 'status': 'downloaded'}]",melmetal,809,80,80,34,615,Steel
65,50,50,https://img.pokemondb.net/artwork/grookey.jpg,"[{'url': 'https://img.pokemondb.net/artwork/grookey.jpg', 'path': '810_grookey.jpg', 'checksum': '31816d9b6e974724521dbc441ae6b8ff', 'status': 'downloaded'}]",grookey,810,40,40,65,310,Grass
85,70,70,https://img.pokemondb.net/artwork/thwackey.jpg,"[{'url': 'https://img.pokemondb.net/artwork/thwackey.jpg', 'path': '811_thwackey.jpg', 'checksum': '962a005e4638727256f06d0f3c2fe1d3', 'status': 'downloaded'}]",thwackey,811,55,55,80,415,Grass
125,90,100,https://img.pokemondb.net/artwork/rillaboom.jpg,"[{'url': 'https://img.pokemondb.net/artwork/rillaboom.jpg', 'path': '812_rillaboom.jpg', 'checksum': '5b8da5847373908307ae2c114ba3b912', 'status': 'downloaded'}]",rillaboom,812,60,60,85,520,Grass
71,40,50,https://img.pokemondb.net/artwork/scorbunny.jpg,"[{'url': 'https://img.pokemondb.net/artwork/scorbunny.jpg', 'path': '813_scorbunny.jpg', 'checksum': 'f2c6e3d6ed1618dc96a4644ff87d9897', 'status': 'downloaded'}]",scorbunny,813,40,40,69,310,Fire
86,60,65,https://img.pokemondb.net/artwork/raboot.jpg,"[{'url': 'https://img.pokemondb.net/artwork/raboot.jpg', 'path': '814_raboot.jpg', 'checksum': '3139dfee21a5984b4e7e33c3cca8a241', 'status': 'downloaded'}]",raboot,814,55,55,94,415,Fire
116,75,80,https://img.pokemondb.net/artwork/cinderace.jpg,"[{'url': 'https://img.pokemondb.net/artwork/cinderace.jpg', 'path': '815_cinderace.jpg', 'checksum': '6eb4e711be8094ab07d0c88443d78425', 'status': 'downloaded'}]",cinderace,815,65,65,119,520,Fire
40,40,50,https://img.pokemondb.net/artwork/sobble.jpg,"[{'url': 'https://img.pokemondb.net/artwork/sobble.jpg', 'path': '816_sobble.jpg', 'checksum': '27fe6bbeb9775674dfd257f6c74d0d6b', 'status': 'downloaded'}]",sobble,816,70,70,70,340,Water
60,55,65,https://img.pokemondb.net/artwork/drizzile.jpg,"[{'url': 'https://img.pokemondb.net/artwork/drizzile.jpg', 'path': '817_drizzile.jpg', 'checksum': 'cc7d80e818ba52fbaf5c1ea59887d49f', 'status': 'downloaded'}]",drizzile,817,95,95,90,460,Water
85,65,70,https://img.pokemondb.net/artwork/inteleon.jpg,"[{'url': 'https://img.pokemondb.net/artwork/inteleon.jpg', 'path': '818_inteleon.jpg', 'checksum': 'cbb37ca4105c8b3720a641f09ce34b24', 'status': 'downloaded'}]",inteleon,818,125,125,120,590,Water
55,55,70,https://img.pokemondb.net/artwork/skwovet.jpg,"[{'url': 'https://img.pokemondb.net/artwork/skwovet.jpg', 'path': '819_skwovet.jpg', 'checksum': 'aeb542abf2b62a6ee0527f5fa5e33b8e', 'status': 'downloaded'}]",skwovet,819,35,35,25,275,Normal
95,95,120,https://img.pokemondb.net/artwork/greedent.jpg,"[{'url': 'https://img.pokemondb.net/artwork/greedent.jpg', 'path': '820_greedent.jpg', 'checksum': 'ae9a2ae97646aeb3bceb2aacff85c872', 'status': 'downloaded'}]",greedent,820,55,55,20,440,Normal
47,35,38,https://img.pokemondb.net/artwork/rookidee.jpg,"[{'url': 'https://img.pokemondb.net/artwork/rookidee.jpg', 'path': '821_rookidee.jpg', 'checksum': '5a34297eef2af78b1d486b7643a51a94', 'status': 'downloaded'}]",rookidee,821,33,33,57,243,Flying
67,55,68,https://img.pokemondb.net/artwork/corvisquire.jpg,"[{'url': 'https://img.pokemondb.net/artwork/corvisquire.jpg', 'path': '822_corvisquire.jpg', 'checksum': 'e6ca24c706c881d1728888f7f4bc030d', 'status': 'downloaded'}]",corvisquire,822,43,43,77,353,Flying
87,105,98,https://img.pokemondb.net/artwork/corviknight.jpg,"[{'url': 'https://img.pokemondb.net/artwork/corviknight.jpg', 'path': '823_corviknight.jpg', 'checksum': '2767a699ef97c21ee8be81523ec0c659', 'status': 'downloaded'}]",corviknight,823,53,53,67,463,"Flying,Steel"
20,20,25,https://img.pokemondb.net/artwork/blipbug.jpg,"[{'url': 'https://img.pokemondb.net/artwork/blipbug.jpg', 'path': '824_blipbug.jpg', 'checksum': '2f68cc69547e794f5a52f19907850022', 'status': 'downloaded'}]",blipbug,824,25,25,45,160,Bug
35,80,50,https://img.pokemondb.net/artwork/dottler.jpg,"[{'url': 'https://img.pokemondb.net/artwork/dottler.jpg', 'path': '825_dottler.jpg', 'checksum': 'd594fffade7bf1f7fc6646797e9e6cf3', 'status': 'downloaded'}]",dottler,825,50,50,30,295,"Bug,Psychic"
45,110,60,https://img.pokemondb.net/artwork/orbeetle.jpg,"[{'url': 'https://img.pokemondb.net/artwork/orbeetle.jpg', 'path': '826_orbeetle.jpg', 'checksum': 'bffd865893e23700d5a8bba59bac2a50', 'status': 'downloaded'}]",orbeetle,826,80,80,90,465,"Bug,Psychic"
28,28,40,https://img.pokemondb.net/artwork/nickit.jpg,"[{'url': 'https://img.pokemondb.net/artwork/nickit.jpg', 'path': '827_nickit.jpg', 'checksum': '7c5b896dc51a5d0138e458bb824e653b', 'status': 'downloaded'}]",nickit,827,47,47,50,240,Dark
58,58,70,https://img.pokemondb.net/artwork/thievul.jpg,"[{'url': 'https://img.pokemondb.net/artwork/thievul.jpg', 'path': '828_thievul.jpg', 'checksum': '56249c56a549abd42050f4e4f5a14256', 'status': 'downloaded'}]",thievul,828,87,87,90,450,Dark
50,90,60,https://img.pokemondb.net/artwork/eldegoss.jpg,"[{'url': 'https://img.pokemondb.net/artwork/eldegoss.jpg', 'path': '830_eldegoss.jpg', 'checksum': '7821e9208ebcfac4e8ca2869e0ddc8db', 'status': 'downloaded'}]",eldegoss,830,80,80,60,420,Grass
40,55,42,https://img.pokemondb.net/artwork/wooloo.jpg,"[{'url': 'https://img.pokemondb.net/artwork/wooloo.jpg', 'path': '831_wooloo.jpg', 'checksum': 'da4e292636bcdaca20fb3b330b15ae74', 'status': 'downloaded'}]",wooloo,831,40,40,48,265,Normal
